処理時間	平方根和の差	世代交代数	個体集団内の個体の数	エリート保存戦略で残す個体の数	トーナメント選択で無作為抽出する個体の数	突然変異確率	フロイド問題におけるN	選択方式	交叉方式
2.019611	0.000274	500	1000	1	1	0.100000	64	ランキング選択	2点交叉
2.287329	0.000038	500	1000	1	1	0.100000	64	ランキング選択	一様交叉
2.066684	0.000132	500	1000	1	1	0.100000	64	ランキング選択	1点交叉
0.436633	0.000970	500	1000	1	1	0.100000	16	トーナメント選択	2点交叉
0.519950	0.000970	500	1000	1	1	0.100000	16	トーナメント選択	一様交叉
0.436427	0.000970	500	1000	1	1	0.100000	16	トーナメント選択	1点交叉
1.021066	0.000970	500	1000	1	1	0.100000	16	ランキング選択	2点交叉
1.079007	0.000970	500	1000	1	1	0.100000	16	ランキング選択	一様交叉
1.020224	0.000970	500	1000	1	1	0.100000	16	ランキング選択	1点交叉
0.775085	0.000063	500	1000	1	1	0.010000	32	トーナメント選択	2点交叉
0.951729	0.000017	500	1000	1	1	0.010000	32	トーナメント選択	一様交叉
0.791009	0.000045	500	1000	1	1	0.010000	32	トーナメント選択	1点交叉
1.375187	0.000348	500	1000	1	1	0.010000	32	ランキング選択	2点交叉
1.445845	0.000064	500	1000	1	1	0.010000	32	ランキング選択	一様交叉
1.314134	0.000003	500	1000	1	1	0.010000	32	ランキング選択	1点交叉
1.413679	0.000609	500	1000	1	1	0.010000	64	トーナメント選択	2点交叉
1.751059	0.000065	500	1000	1	1	0.010000	64	トーナメント選択	一様交叉
1.414720	0.000016	500	1000	1	1	0.010000	64	トーナメント選択	1点交叉
1.969859	0.000034	500	1000	1	1	0.010000	64	ランキング選択	2点交叉
2.269412	0.000062	500	1000	1	1	0.010000	64	ランキング選択	一様交叉
2.021345	0.000056	500	1000	1	1	0.010000	64	ランキング選択	1点交叉
0.444269	0.000970	500	1000	1	1	0.010000	16	トーナメント選択	2点交叉
0.572984	0.000970	500	1000	1	1	0.010000	16	トーナメント選択	一様交叉
0.434847	0.000970	500	1000	1	1	0.010000	16	トーナメント選択	1点交叉
1.006784	0.000970	500	1000	1	1	0.010000	16	ランキング選択	2点交叉
1.050244	0.000970	500	1000	1	1	0.010000	16	ランキング選択	一様交叉
0.985329	0.000970	500	1000	1	1	0.010000	16	ランキング選択	1点交叉
0.006977	0.006656	500	10	1	10	0.100000	32	トーナメント選択	2点交叉
0.008497	0.007759	500	10	1	10	0.100000	32	トーナメント選択	一様交叉
0.006753	0.005227	500	10	1	10	0.100000	32	トーナメント選択	1点交叉
0.007388	0.015022	500	10	1	10	0.100000	32	ランキング選択	2点交叉
0.008584	0.003492	500	10	1	10	0.100000	32	ランキング選択	一様交叉
0.007037	0.006526	500	10	1	10	0.100000	32	ランキング選択	1点交叉
0.012520	0.013049	500	10	1	10	0.100000	64	トーナメント選択	2点交叉
0.015285	0.009676	500	10	1	10	0.100000	64	トーナメント選択	一様交叉
0.013450	0.002063	500	10	1	10	0.100000	64	トーナメント選択	1点交叉
0.013800	0.018556	500	10	1	10	0.100000	64	ランキング選択	2点交叉
0.014002	0.010891	500	10	1	10	0.100000	64	ランキング選択	一様交叉
0.013321	0.002031	500	10	1	10	0.100000	64	ランキング選択	1点交叉
0.004087	0.010419	500	10	1	10	0.100000	16	トーナメント選択	2点交叉
0.004480	0.001786	500	10	1	10	0.100000	16	トーナメント選択	一様交叉
0.003921	0.003936	500	10	1	10	0.100000	16	トーナメント選択	1点交叉
0.003595	0.001292	500	10	1	10	0.100000	16	ランキング選択	2点交叉
0.003930	0.008142	500	10	1	10	0.100000	16	ランキング選択	一様交叉
0.003415	0.008877	500	10	1	10	0.100000	16	ランキング選択	1点交叉
0.007803	0.000547	500	10	1	10	0.010000	32	トーナメント選択	2点交叉
0.008198	0.002417	500	10	1	10	0.010000	32	トーナメント選択	一様交叉
0.007900	0.006790	500	10	1	10	0.010000	32	トーナメント選択	1点交叉
0.006292	0.004770	500	10	1	10	0.010000	32	ランキング選択	2点交叉
0.007760	0.012976	500	10	1	10	0.010000	32	ランキング選択	一様交叉
0.006415	0.001343	500	10	1	10	0.010000	32	ランキング選択	1点交叉
0.012534	0.021486	500	10	1	10	0.010000	64	トーナメント選択	2点交叉
0.014841	0.000848	500	10	1	10	0.010000	64	トーナメント選択	一様交叉
0.012400	0.014026	500	10	1	10	0.010000	64	トーナメント選択	1点交叉
0.014364	0.043788	500	10	1	10	0.010000	64	ランキング選択	2点交叉
0.014382	0.005189	500	10	1	10	0.010000	64	ランキング選択	一様交叉
0.014179	0.003050	500	10	1	10	0.010000	64	ランキング選択	1点交叉
0.003783	0.001511	500	10	1	10	0.010000	16	トーナメント選択	2点交叉
0.004373	0.001292	500	10	1	10	0.010000	16	トーナメント選択	一様交叉
0.003864	0.001292	500	10	1	10	0.010000	16	トーナメント選択	1点交叉
0.003671	0.001511	500	10	1	10	0.010000	16	ランキング選択	2点交叉
0.004436	0.013878	500	10	1	10	0.010000	16	ランキング選択	一様交叉
0.003254	0.007760	500	10	1	10	0.010000	16	ランキング選択	1点交叉
0.006126	0.007734	500	10	1	1	0.100000	32	トーナメント選択	2点交叉
0.007586	0.000873	500	10	1	1	0.100000	32	トーナメント選択	一様交叉
0.007000	0.019365	500	10	1	1	0.100000	32	トーナメント選択	1点交叉
0.006840	0.006241	500	10	1	1	0.100000	32	ランキング選択	2点交叉
0.008509	0.003665	500	10	1	1	0.100000	32	ランキング選択	一様交叉
0.006422	0.025767	500	10	1	1	0.100000	32	ランキング選択	1点交叉
0.012642	0.005117	500	10	1	1	0.100000	64	トーナメント選択	2点交叉
0.014700	0.013144	500	10	1	1	0.100000	64	トーナメント選択	一様交叉
0.011818	0.013931	500	10	1	1	0.100000	64	トーナメント選択	1点交叉
0.014562	0.003994	500	10	1	1	0.100000	64	ランキング選択	2点交叉
0.014265	0.002845	500	10	1	1	0.100000	64	ランキング選択	一様交叉
0.014465	0.006815	500	10	1	1	0.100000	64	ランキング選択	1点交叉
0.003596	0.000970	500	10	1	1	0.100000	16	トーナメント選択	2点交叉
0.003847	0.008877	500	10	1	1	0.100000	16	トーナメント選択	一様交叉
0.003404	0.006370	500	10	1	1	0.100000	16	トーナメント選択	1点交叉
0.003464	0.008877	500	10	1	1	0.100000	16	ランキング選択	2点交叉
0.004894	0.001511	500	10	1	1	0.100000	16	ランキング選択	一様交叉
0.003759	0.001511	500	10	1	1	0.100000	16	ランキング選択	1点交叉
0.007738	0.000188	500	10	1	1	0.010000	32	トーナメント選択	2点交叉
0.007139	0.017197	500	10	1	1	0.010000	32	トーナメント選択	一様交叉
0.006077	0.002759	500	10	1	1	0.010000	32	トーナメント選択	1点交叉
0.006471	0.002117	500	10	1	1	0.010000	32	ランキング選択	2点交叉
0.007342	0.011742	500	10	1	1	0.010000	32	ランキング選択	一様交叉
0.006327	0.008776	500	10	1	1	0.010000	32	ランキング選択	1点交叉
0.013229	0.004641	500	10	1	1	0.010000	64	トーナメント選択	2点交叉
0.015555	0.031315	500	10	1	1	0.010000	64	トーナメント選択	一様交叉
0.011800	0.001065	500	10	1	1	0.010000	64	トーナメント選択	1点交叉
0.012093	0.006348	500	10	1	1	0.010000	64	ランキング選択	2点交叉
0.013990	0.028288	500	10	1	1	0.010000	64	ランキング選択	一様交叉
0.013929	0.004781	500	10	1	1	0.010000	64	ランキング選択	1点交叉
0.003351	0.003936	500	10	1	1	0.010000	16	トーナメント選択	2点交叉
0.004328	0.001511	500	10	1	1	0.010000	16	トーナメント選択	一様交叉
0.004021	0.003936	500	10	1	1	0.010000	16	トーナメント選択	1点交叉
0.003952	0.001786	500	10	1	1	0.010000	16	ランキング選択	2点交叉
0.004471	0.001511	500	10	1	1	0.010000	16	ランキング選択	一様交叉
0.004111	0.001786	500	10	1	1	0.010000	16	ランキング選択	1点交叉
